#{"t_start": 1713060312.560961, "env_id": "SingleDC-v0"}
r,l,t,ep_job_wait_rew_mean,ep_util_rew_mean,ep_valid_count
-72.706488,537,15218.007949,0.004432531558656473,0.03177402234636874,242
-73.698,546,15218.75699,0.004740659170987503,0.03110934065934078,244
-72.370664,553,15219.537618,0.004257230732861551,0.030547106690777693,257
-85.849952,592,15220.52288,0.008682987225151978,0.02875363175675693,226
-76.61534,571,15221.768915,0.005067693798543205,0.02954159369527156,244
-71.534745,550,15222.488164,0.003706154821201816,0.03125863636363663,262
-71.41768,542,15223.432931,0.00434115463058833,0.0322879151291516,269
-72.680467,529,15224.345378,0.00650966010435452,0.03209376181474487,256
-77.017327,577,15225.534983,0.003629890750351239,0.030231109185442147,241
-66.524891,540,15226.260771,0.003561576193319925,0.032542500000000224,308
-76.729353,575,15227.042016,0.004718624175526478,0.02958260869565207,246
-78.667509,542,15228.131667,0.009088430394196843,0.030404889298893154,231
-72.564453,541,15228.880345,0.004423020285283733,0.03206312384473224,254
-73.90909,561,15229.683118,0.004623601905140521,0.028913101604278176,240
-96.731842,728,15230.652722,0.008571536695798455,0.022725618131868353,267
-73.628678,570,15231.917033,0.004948956685916016,0.030126315789473734,278
-72.633496,556,15232.81978,0.0040568759454354,0.031096133093525293,264
-170.208421,926,15234.272446,0.030680388122163837,0.016947894168466867,204
-75.205693,565,15235.452211,0.004764976879953235,0.029009469026548756,237
-74.523483,574,15236.253682,0.004671284385218419,0.030233885017421573,274
-70.989418,529,15236.996059,0.004710468746046321,0.031603780718336645,246
-79.123206,560,15238.15006,0.006850611792398778,0.030534107142857213,234
-77.714125,608,15238.958344,0.0042824939580209205,0.028589802631579023,275
-72.117793,539,15239.874779,0.004275244493745104,0.03180640074211521,250
-73.594816,554,15240.755336,0.0038947058262166876,0.03216606498194947,262
-67.346358,522,15241.907612,0.003955481061473683,0.033067241379310455,278
-71.857402,559,15242.657737,0.0039835076199265535,0.03188559928443663,286
-69.78595,540,15243.376707,0.003859958569601489,0.03304500000000026,285
-72.036949,551,15244.204847,0.003947054410410453,0.032017785843920496,271
-84.640677,621,15245.417391,0.006354113459838439,0.026791304347825978,232
-83.089202,625,15246.220284,0.006468625780957765,0.027507599999999775,266
-77.01967,546,15247.039405,0.005160717360596015,0.03161373626373642,222
-76.95447,562,15248.280063,0.005664611148431981,0.028969750889679825,225
-76.228236,547,15249.087834,0.0050505593807213586,0.031252376599634285,226
-74.900228,551,15249.810758,0.004131855772913911,0.03049627949183308,226
-75.40997,540,15250.683729,0.005259974641268728,0.03016500000000019,211
-75.352861,533,15251.813624,0.005008137797018337,0.033197842401501025,232
-79.98019,541,15252.630226,0.009347847826858519,0.02948040665434383,208
-75.768619,553,15253.437714,0.004270214493825747,0.03126482820976504,232
-77.505882,579,15254.249798,0.005424778840292378,0.029476165803108845,253
-79.815265,584,15255.519786,0.004955597927083032,0.02826678082191779,217
-80.535224,548,15256.271671,0.008595347813105947,0.02994635036496365,212
-76.433036,540,15257.021413,0.006340863553985286,0.032519999999999855,242
-69.641962,529,15258.146715,0.0042524250657306984,0.03159612476370533,254
-72.876666,528,15258.857242,0.005623862748097477,0.03177102272727279,238
-79.245731,562,15259.607298,0.0061332367191031,0.02849412811387913,202
-71.578414,548,15260.472816,0.004396873083318232,0.03130620437956206,267
-74.180211,544,15261.634756,0.004672233485999816,0.03237022058823541,250
-71.647398,549,15262.376083,0.003997047775906278,0.031861475409836096,270
-75.294559,574,15263.167271,0.0047473897679059796,0.031546254355401045,284
-80.365808,600,15264.027918,0.0051178561092596045,0.027931500000000112,237
-72.832817,571,15265.363499,0.004755985410703325,0.03065516637478127,292
-75.636472,545,15266.0946,0.005014793693804986,0.03126302752293606,228
-70.192044,528,15266.850802,0.004276742377304525,0.03134147727272739,244
-74.297429,554,15268.12464,0.004076341224855605,0.03239268953068593,260
-95.047695,624,15269.052132,0.013263241356650997,0.02585769230769274,216
-98.882875,731,15270.079799,0.008623178700655118,0.022576949384405173,249
-75.333342,573,15270.906287,0.004429588283131515,0.02952329842931959,252
-80.865246,618,15272.170899,0.004988771479544335,0.027825728155339922,260
-82.133379,613,15272.963824,0.0054090871252841935,0.02831035889070155,251
-75.715902,568,15273.741052,0.005235133372475795,0.030032746478873367,256
-76.251876,570,15275.092113,0.005408586621182912,0.029053421052631652,244
-79.537296,610,15276.003646,0.005053496812199136,0.027506803278688544,256
-77.589702,574,15276.758767,0.005206125275895528,0.030064547038327668,248
-94.155094,659,15278.031422,0.010018880264934433,0.02511737481031852,232
-77.500648,547,15278.835694,0.006018357661140498,0.030837751371115128,220
-92.364458,689,15279.698225,0.00686524859734286,0.024200072568940578,241
-70.248823,538,15280.421119,0.0039921380992228,0.03285167286245352,276
-67.053703,538,15281.635227,0.003801331667556042,0.03237741635687759,300
-72.76843,570,15282.523276,0.00457691852825758,0.030687631578947428,289
-67.330156,519,15283.198731,0.004922389991390994,0.032907225433526,282
-81.401665,623,15284.090077,0.005873594168721705,0.028148475120384955,280
-77.845284,572,15285.332285,0.005410450967980532,0.030105944055944182,245
-66.135624,531,15286.035029,0.0032742579990209224,0.03362033898305109,305
-69.726,526,15286.702954,0.004781464235270634,0.031514543726235945,253
-69.107958,521,15287.824342,0.004271940288188428,0.0327886756238004,259
-68.259538,537,15288.635954,0.003426986850517804,0.03190223463687148,276
-131.446585,965,15289.93365,0.010680894758987685,0.017366735751295055,252
-95.498127,619,15291.152248,0.015282645042263086,0.026589983844911402,240
-92.371854,587,15292.039209,0.0151266343161936,0.02801192504258926,226
-135.018538,797,15293.141959,0.02334948808599567,0.020305897114178205,220
-102.447083,640,15294.456441,0.016025683588348483,0.025280859374999944,203
-69.275732,539,15295.245464,0.004451353004484819,0.031678664192950116,279
-75.391593,532,15295.963092,0.007825595742321136,0.0309078947368423,236
-98.674874,627,15296.7902,0.015225985788218462,0.02609569377990454,216
-71.155966,523,15297.894334,0.004428555889265944,0.031757265774378624,232
-71.050258,537,15298.630672,0.003995747309945701,0.03166089385474895,252
-145.331942,1030,15299.948336,0.012812304699301865,0.015468640776698697,224
-68.793082,525,15301.096521,0.0035597847761373266,0.034405714285714456,280
-71.066953,554,15301.877709,0.003964673293518525,0.031829783393501884,284
-69.534024,541,15302.637027,0.0038853248877419467,0.032242791127541894,280
-76.513005,570,15303.432232,0.005017109557754289,0.030282631578947596,252
-74.34584,538,15304.737189,0.005209160092281028,0.030879368029740048,226
-72.420543,572,15305.51031,0.004600339576374704,0.031132604895105092,302
-99.640937,729,15306.427395,0.008584528947470454,0.02292222222222231,243
-72.166662,534,15307.534145,0.004846063211862486,0.030519101123595554,232
-74.087184,566,15308.319014,0.004489015227969103,0.030403621908127447,264
-76.741526,571,15309.111161,0.0059497138134805404,0.02828616462346757,238
-73.996527,562,15309.986643,0.003717326055302452,0.03175142348754454,265
-71.749077,517,15311.115601,0.006078983973827602,0.03200048355899426,237
-74.997915,544,15311.963177,0.005217944370171267,0.03134283088235287,236
-75.006488,558,15312.694436,0.004847974513902767,0.03015725806451623,242
-97.288585,680,15314.042079,0.010987005067039004,0.02414514705882353,238
-80.156956,545,15314.923422,0.008147027636016746,0.030542201834862545,212
-74.158934,573,15315.797562,0.004993927575376445,0.03039267015706824,282
-76.172254,582,15316.584172,0.003644268606650807,0.030973453608247617,268
-70.256824,540,15317.70582,0.003932353291450158,0.03136500000000035,261
-74.785062,560,15318.473728,0.005173442363015252,0.029528839285714488,244
-75.785185,569,15319.228277,0.005148652309617515,0.029716608084358675,252
-72.412312,540,15319.992272,0.004187759818318254,0.03257250000000035,257
-93.476758,701,15321.313727,0.007048346506896131,0.0244559914407988,257
-73.726497,545,15322.135323,0.005035456320275261,0.03115155963302764,246
-96.098572,659,15323.042748,0.010201528954381749,0.02673983308042484,239
-80.384004,568,15324.298103,0.0067294045280710925,0.030018485915493033,228
-70.856133,527,15325.056603,0.0040612139133182,0.032277039848197596,244
-70.950636,560,15325.858905,0.0030878326154728155,0.03190821428571444,286
-77.499561,573,15327.048209,0.006072691649484394,0.029424345549738346,250
-70.786858,530,15327.767607,0.004520257121606112,0.03291198113207562,263
-71.940596,540,15328.635693,0.004373830381744391,0.03291000000000028,268
-68.758744,535,15329.394497,0.0035333359736071423,0.033020747663551425,282
-72.728606,521,15330.487323,0.0065630957843541725,0.03241554702495219,245
-72.211966,536,15331.197854,0.004553703108311197,0.03197686567164208,249
-87.16431,589,15331.996771,0.010570271017862662,0.02806120543293717,223
-74.39105,569,15332.791766,0.00488756153944604,0.029745079086116066,263
-74.474247,551,15333.949657,0.003418078645902256,0.03249555353901996,246
-70.673377,537,15334.703444,0.003787187827302852,0.031721229050279603,254
-71.473594,539,15335.422805,0.003943631270748545,0.031934137291280515,254
-75.77944,546,15336.237727,0.00537893435610417,0.03202170329670323,242
-73.5114,549,15337.372884,0.004288033091347926,0.031131147540983672,246
-70.166784,533,15338.217147,0.0033465343847640214,0.03318264540337735,264
-71.209462,520,15338.918588,0.007662515061065328,0.03189375000000017,265
-73.783415,542,15339.631985,0.004492871821508688,0.03293800738007406,255
-71.085526,528,15340.777532,0.004451016851333254,0.03150255681818203,239
-74.76882,570,15341.677882,0.004558279276782742,0.030943421052631523,272
-67.808438,521,15342.345835,0.003667748478124856,0.03356602687140127,274
-70.54201,540,15343.496439,0.004078341424805918,0.032040000000000304,268
-74.558566,569,15344.287364,0.005283399850118018,0.03019349736379625,272
-74.376097,553,15345.083189,0.004538325150625877,0.030840054249548117,244
-73.454906,541,15345.804534,0.0049266319484333005,0.03030388170055478,230
-75.56933,586,15346.97943,0.0035964136339425986,0.030782764505119603,278
-99.696294,707,15347.891335,0.008076000697925079,0.023555304101838884,207
-75.47586,571,15348.800829,0.004855318568152653,0.03074737302977256,268
-77.376835,572,15350.008046,0.005120587324718867,0.030105944055944182,246
-77.38088,574,15350.787186,0.004273338197195796,0.030128048780487943,239
-76.390628,564,15351.608962,0.005267256743166846,0.02959228723404265,237
-72.676342,557,15352.388952,0.003877385609078597,0.030923967684021697,261
-69.69793,519,15353.480191,0.003891269004612426,0.0334768786127168,253
-71.161877,542,15354.259078,0.004053218768384006,0.031533210332103614,259
-95.005184,731,15355.261387,0.00761994940852385,0.023286114911080555,283
-74.019725,536,15356.030378,0.005465254236707229,0.03014832089552251,220
-70.283691,529,15357.218575,0.004540569247770045,0.03210907372400775,257
-78.476449,567,15357.954854,0.005467023287891139,0.029514285714285778,223
-76.296636,570,15358.726764,0.004963923494917524,0.02984921052631591,248
-74.134188,522,15359.835879,0.00616998946052347,0.03222155172413802,226
-70.211344,542,15360.608531,0.0038294365885420275,0.031465959409594346,265
-73.915952,543,15361.317719,0.0048397393364131396,0.03180331491712732,246
-72.608055,549,15362.07485,0.004263160074578792,0.031890983606557344,264
-69.603852,541,15363.257889,0.003762076406773322,0.03225776340110928,278
-84.180364,627,15364.185207,0.006389256547425582,0.02740047846889932,256
-71.975059,538,15364.959004,0.0038986551580785776,0.03271617100371775,256
-75.39539,584,15365.729305,0.003911602204647173,0.029757791095890565,267
-73.530591,542,15366.894355,0.003930933473941216,0.03320701107011088,254
-78.002855,572,15367.661072,0.005311774134014105,0.03001389860139878,241
-73.822133,523,15368.37507,0.005807093398712914,0.031726290630975235,221
-85.091856,624,15369.661561,0.006664799809328776,0.02758413461538441,248
-99.470514,745,15370.728816,0.009517357231510532,0.02362590604026834,299
-73.963098,525,15371.460727,0.005635798661127168,0.031104000000000166,214
-79.421436,612,15372.778624,0.005886349955697587,0.026629411764705912,260
-75.477814,566,15373.610178,0.004483156241920313,0.030561042402827053,252
-77.083825,540,15374.345817,0.006245687119180708,0.030157500000000028,206
-73.255994,537,15375.082441,0.005094967037140968,0.03140446927374309,240
-71.451668,532,15376.285514,0.0038137228633817466,0.032940507518797166,252
-77.264463,581,15377.086743,0.005728757668092577,0.030336660929432213,274
-85.563366,580,15377.812116,0.008505284248590188,0.02715594827586222,184
-87.66504,632,15378.624148,0.008127797682898974,0.02595332278481011,234
-93.352237,703,15380.022106,0.007382584099483158,0.024720554765291423,271
-81.765634,619,15380.857769,0.006188506363322786,0.02759103392568638,266
-74.586492,559,15381.604452,0.0042403778015496245,0.03108864042933836,252
-80.158095,574,15382.873742,0.0058014681994607905,0.02936602787456442,221
-86.12085,619,15383.726007,0.0063013446589862045,0.0262824717285946,206
-73.066916,569,15384.503977,0.0044327101185338506,0.03144622144112509,292
-77.33883,572,15385.295488,0.004845233080563964,0.02987937062937074,240
-76.281372,567,15386.496188,0.004605057522633285,0.03022142857142867,243
-77.523602,614,15387.395473,0.0046462884541851645,0.02886449511400658,296
-78.26073,561,15388.182368,0.005827323367517724,0.030638502673796756,233
-72.042014,538,15389.367546,0.004136163917493859,0.031865520446096654,248
-72.82548,540,15390.051759,0.0047562329907002805,0.032264999999999995,256
-75.284287,556,15390.821164,0.004403919323489416,0.030790197841726697,238
-80.141979,620,15391.667216,0.005498694609575308,0.028572096774193253,288
-75.884579,537,15392.788429,0.006996853992803976,0.031034916201117264,232
-93.443011,630,15393.658701,0.011414293783969581,0.026402142857143207,225
-86.289943,626,15394.477221,0.007011620520973674,0.02655143769968048,230
-71.735131,535,15395.722067,0.003923941743792789,0.03277850467289716,254
-74.467711,544,15396.472914,0.0049456247195622145,0.030680238970588254,230
-72.876925,553,15397.182795,0.003753736509279186,0.0321949367088609,266
-71.112713,533,15397.944313,0.003863171908604472,0.034140056285178216,272
-85.804961,608,15399.276685,0.006296270287686861,0.02745740131578952,206
-69.452052,518,15400.045622,0.004665103262361911,0.03438590733590746,273
-70.291075,527,15400.790095,0.005523024417096602,0.031101233396584483,253
-77.825822,571,15401.596946,0.00566938725080669,0.029421015761821365,238
-80.512743,614,15403.020944,0.005557384834604899,0.02750570032573284,260
-72.786039,545,15403.774563,0.004193701682255121,0.03138192660550472,248
-75.798395,548,15404.534635,0.005203244191327819,0.0311731751824821,233
-98.615461,726,15405.844979,0.008730657396266678,0.022704545454545668,247
-88.270458,626,15406.672486,0.007316064094537676,0.027023722044728315,221
-76.026152,521,15407.409074,0.006330361337431976,0.03135057581573896,197
-74.017357,560,15408.360093,0.0037979655781023667,0.03181419642857146,263
-72.012496,541,15409.49422,0.004007159641273911,0.03260212569316118,261
-69.798926,541,15410.212054,0.00394180558617215,0.03174121996303172,272
-86.223042,631,15411.088408,0.0068199192198683855,0.027213946117273933,246
-78.814089,566,15412.35534,0.005639382100743761,0.02840008833922262,206
-70.594343,538,15413.198739,0.00401850217516998,0.03169237918215646,259
-75.502245,554,15413.949915,0.0039446030174471345,0.031391155234656964,234
-74.297763,569,15414.785615,0.004724417430620969,0.031574340949033636,285
-77.587779,573,15416.141209,0.005805847734355394,0.030074607329843055,254
-75.970984,548,15417.076409,0.0061768116492718515,0.030751916058394165,238
-102.068707,636,15417.922769,0.017904981608468113,0.026153066037735876,238
-75.74576,572,15419.128783,0.0050481500403262896,0.03031127622377633,264
-79.791607,576,15419.921824,0.006648130608548336,0.02881406250000025,232
-106.232814,654,15420.885217,0.01730010105456619,0.024832568807339278,204
-78.316832,544,15421.691504,0.0077350633494178735,0.03033033088235315,221
-78.500966,570,15422.984715,0.005627341799458898,0.029820789473684408,234
-92.255097,659,15423.945004,0.009887091744129016,0.026205159332321582,265
-99.601798,779,15424.926716,0.00566387583731923,0.02200725288831821,262
-72.612789,560,15426.098585,0.004294116439072462,0.030671517857143005,269
-69.819673,530,15426.886223,0.004936137224285112,0.03159000000000015,262
-97.021099,609,15427.725728,0.014853029179340864,0.027133004926108855,207
-75.714048,571,15428.893447,0.003860107555968584,0.02996007005253952,243
-75.795372,562,15429.683112,0.004774141067430595,0.03197482206405689,263
-69.184122,531,15430.442664,0.003681458959769537,0.03249152542372894,266
-72.62921,539,15431.168573,0.004914275421666791,0.031761317254174574,252
-72.457037,528,15432.300418,0.0046841221318013075,0.03243835227272748,239
-76.085268,539,15433.073525,0.005443637717211258,0.029942949907235727,202
-132.729509,784,15434.146184,0.022212728161484202,0.01999170918367357,192
-78.647826,574,15434.929582,0.005547250356210998,0.03039616724738698,246
-73.094114,548,15436.155864,0.003979472971969513,0.033050364963503935,268
-71.68779,533,15436.924487,0.0038792789531126148,0.033258630393996104,256
-67.931949,523,15437.665914,0.0037763425078739723,0.03273298279158711,268
-75.534097,539,15438.839319,0.005854255298478982,0.031242857142857024,228
-76.879454,568,15439.680775,0.004726152214607163,0.030275176056338206,241
-80.082427,610,15440.577431,0.0046559704431057124,0.02801139344262299,252
-77.187895,532,15441.331344,0.006941922495383388,0.0312809210526314,212
-77.72252,572,15442.520309,0.005455479116571458,0.029256293706293787,236
-69.81971,520,15443.291105,0.00480436470283601,0.03311653846153856,260
-71.931002,535,15443.988,0.0039827121701515485,0.032884485981308484,254
-73.448979,528,15444.713682,0.005007936378108254,0.03219289772727284,230
-70.490724,532,15445.890934,0.0034441273433317983,0.0341890037593987,272
-94.119563,625,15446.798241,0.013039605008789354,0.026574480000000046,234
-100.182153,720,15447.744713,0.008891345321170188,0.022410000000000343,219
-74.144329,554,15449.006739,0.004618858998125643,0.030426173285198494,244
-76.760561,569,15449.805105,0.004331990574117347,0.029802021089631,233
-73.456462,553,15450.639601,0.004259508122329862,0.03045189873417749,245
-68.946632,556,15451.441479,0.003523623150946783,0.03188282374100734,304
-76.512278,579,15452.610962,0.004121718503882349,0.029385233160621943,245
-95.031147,623,15453.585936,0.013996333895076119,0.02669229534510455,236
-71.869077,534,15454.304599,0.004524502693870584,0.032612359550561874,256
-71.867189,536,15455.414669,0.004371707554930372,0.03128171641791038,242
-74.74928,531,15456.131674,0.0089129492544718,0.031637288135593224,262
-98.116061,650,15456.995985,0.014982965640872875,0.02483584615384596,244
-72.573135,527,15457.720134,0.006225827172934216,0.030724667931688873,234
-74.217631,537,15458.843192,0.004521478344802015,0.03060502793296087,214
-74.934169,543,15459.590175,0.005778868932787612,0.030796408839779243,235
-73.334227,553,15460.344111,0.003973692696552956,0.031045117540687266,250
-76.078391,570,15461.097014,0.004916361245347638,0.030829736842105465,262
-74.954455,570,15462.250114,0.004667727484492711,0.030822631578947636,270
-76.017074,558,15463.013702,0.0052629627919052275,0.0297508064516132,232
-84.279288,616,15463.844854,0.006584382305146087,0.02678522727272728,230
-71.001618,522,15465.019433,0.0045496704906043805,0.031313793103448465,228
-72.379941,565,15465.844521,0.0037911030725135747,0.031396460176991194,283
-77.564717,566,15466.631934,0.00517080011841029,0.02954496466431108,227
-74.766825,529,15467.310402,0.005370078004593095,0.03220094517958427,223
-70.147303,541,15468.516438,0.0037258523616187657,0.032579667282809886,276
-70.142108,535,15469.258404,0.003939903570476938,0.030749719626168272,246
-79.442898,575,15470.094864,0.005626876758773615,0.029702347826087015,232
-71.686099,537,15470.844191,0.0043282949763735964,0.03068798882681587,238
-79.507552,561,15472.008489,0.008107662190363976,0.02959893048128348,236
-76.815582,567,15472.890483,0.005244112522954618,0.028657142857142763,226
-72.605699,537,15473.693242,0.004790530179270745,0.030325977653631375,230
-107.237313,664,15475.006279,0.016987034415605787,0.023836445783132276,194
-77.124652,573,15475.856784,0.005676166360377513,0.02921230366492157,246
-78.670698,582,15476.965484,0.004531467503859965,0.03054896907216508,249
-75.739557,532,15477.714915,0.006573685833837897,0.031608270676691745,226
-74.111697,537,15478.823856,0.006471533939485753,0.031080167597765374,244
-78.78015,528,15479.591604,0.008281661721457861,0.030735511363636368,198
-71.40767,535,15480.336789,0.004211217552843318,0.03171112149532705,248
-80.307886,540,15481.116925,0.00844573870801059,0.02997750000000005,198
-71.832765,543,15482.319426,0.003916380107366912,0.031497513812154807,252
-70.609842,523,15483.066378,0.004234854097405071,0.03354608030592743,256
-80.036241,566,15483.899364,0.00829815964748332,0.02941616607773872,240
-74.792082,545,15484.647833,0.005608966533424576,0.02980651376146802,226
-85.562816,628,15485.843853,0.007089517835838204,0.026705493630573236,244
-86.385542,631,15486.772497,0.007251733277431741,0.025756973058637146,230
-79.723351,563,15487.681757,0.005473814862897049,0.029313943161634104,201
-72.156229,538,15488.819114,0.00416143713980877,0.03093206319702634,236
-75.39205,576,15489.581796,0.003694570479120319,0.029580468750000144,248
-83.251319,572,15490.375052,0.01095130010662768,0.028031381118881264,235
-131.486561,784,15491.805691,0.022515245365498066,0.019836734693877645,207
-105.625368,658,15492.823784,0.016163321613887418,0.02338290273556208,180
-76.830042,533,15493.556831,0.007997033948877743,0.030105253283302234,216
-112.360348,721,15494.935263,0.01668329655141641,0.023423717059639342,240
-89.270154,592,15495.710477,0.011995049799919257,0.027433277027027435,218
-72.304196,553,15496.466484,0.0038931068380448496,0.030613019891501062,254
-71.788817,537,15497.268367,0.00406409238407753,0.032211452513966544,252
-73.653458,538,15498.536195,0.004701126238639743,0.031142843866171374,230
-77.109454,535,15499.228427,0.0077572045053254345,0.03060588785046715,220
-79.29076,564,15499.977804,0.00630379770913973,0.0280771276595744,202
-72.904461,539,15500.807977,0.004599735722584561,0.030468923933209588,230
-77.332243,545,15501.904176,0.005216071806508506,0.03147110091743123,216
-71.043768,526,15502.638558,0.003951417614959752,0.030990969581749333,224
-76.777472,558,15503.37714,0.004782638520048636,0.031086290322580923,235
-69.841167,547,15504.16298,0.003366499342351443,0.03080813528336395,264
-76.243619,536,15505.350898,0.005734661405415715,0.02989897388059717,198
-71.629363,536,15506.043831,0.003915976069907975,0.03086613805970153,234
-76.366424,531,15506.736661,0.005643579599493986,0.03068389830508486,196
-131.656458,782,15508.273975,0.021798217317057722,0.020011764705882455,192
-74.84624,533,15509.080114,0.005493073255352881,0.03160975609756088,224
-73.287826,551,15509.822536,0.004810202999486415,0.028827767695099978,230
-73.740936,517,15510.533578,0.0055487840505471725,0.03269767891682777,219
-74.498558,532,15511.703163,0.005272746306006111,0.03109821428571462,217
-73.796532,526,15512.438005,0.005767470412896522,0.03306986692015226,242
-72.952238,532,15513.250177,0.005577833231554847,0.03168439849624083,243
-97.204989,709,15514.634562,0.007903237184259428,0.022946191819464206,223
-71.135554,519,15515.394914,0.00417100046496144,0.032969653179190955,236
-107.562322,695,15516.423272,0.014863157872675939,0.02286064748201411,202
-68.196209,528,15517.254708,0.003567791563206706,0.03444034090909109,292
-133.964613,789,15518.681307,0.022661756310482294,0.01980855513307994,194
-77.108343,520,15519.414095,0.0073110657212594726,0.032244230769230796,206
-71.661864,535,15520.160865,0.004022128691185254,0.031945794392523444,246
-74.336196,553,15521.369656,0.0037791826024760064,0.03140397830018091,242
-70.464652,521,15522.127791,0.004567933361465609,0.032368905950096165,244
-108.127725,662,15522.970287,0.01698221455308105,0.023890105740180974,182
-94.772856,649,15523.829983,0.009867311788413987,0.025198613251155515,207
-74.884309,562,15525.004714,0.005070354013261608,0.030468683274021417,257
-74.287513,521,15525.707389,0.007066565885943153,0.032135700575815766,232
-80.93881,573,15526.590996,0.005561631039275285,0.02949502617801057,210
-78.47784,557,15527.874546,0.005415220976888311,0.029629712746858265,206
-177.720939,977,15529.19137,0.02952034027922043,0.016088075742068015,190
-80.848987,609,15530.018006,0.004694325059094843,0.028223645320197117,246
-71.03458,521,15531.109803,0.005462688813531257,0.032571017274472265,251
-71.173166,537,15531.878466,0.003948742532718604,0.032648882681564115,262
-76.988785,557,15532.649776,0.005303686296486275,0.030073249551167185,225
-77.718474,533,15533.37735,0.007868224052765658,0.030477579737335996,210
-76.32981,566,15534.64922,0.004324937160246698,0.028693462897526553,218
-69.129629,535,15535.463326,0.0033128658960738084,0.032543831775701,270
-336.720077,1698,15538.116057,0.04026653974881096,0.00884655477031759,184
-134.402462,790,15539.17086,0.02269963022018508,0.020137215189873485,198
-81.355453,573,15540.003978,0.005819727864602627,0.02972120418848182,212
-71.284949,523,15541.195577,0.004622996568285032,0.03150172084130038,230
-114.211741,708,15542.109074,0.016600894556169827,0.02274978813559298,185
-73.477457,554,15542.815277,0.004308674540992857,0.03068203971119149,250
-77.473386,565,15544.000718,0.004598272046411848,0.03010619469026552,226
-98.143346,608,15544.825651,0.015050832048398036,0.02739078947368465,200
-81.351432,562,15545.537493,0.008561555927445176,0.03063443060498233,238
-77.756727,571,15546.317189,0.005489627490583065,0.029073467600700644,232
-73.393155,557,15547.480233,0.004129299608069988,0.03052405745062848,252
-101.154393,641,15548.402105,0.016836312989475705,0.024059906396255628,212
-74.589049,542,15549.174479,0.005199948138793229,0.029993911439114677,220
-89.617646,617,15550.470761,0.009657602676212284,0.027332576985413252,228
-79.437647,561,15551.188909,0.006955064274192286,0.03005374331550797,228
-108.111505,665,15552.199301,0.017893424259342736,0.02339255639097718,194
-75.844414,565,15553.004235,0.0036704185157438378,0.030134867256637218,231
-78.216357,571,15554.240048,0.004038459597828229,0.02899544658493885,208
-73.936206,538,15554.935405,0.004984466164190114,0.03126328996282521,232
-75.909801,548,15555.637607,0.006039526613028686,0.031003193430657116,240
-73.545037,519,15556.37464,0.006495985473370968,0.03212687861271682,229
-80.149721,576,15557.620135,0.005822437964358406,0.028357031250000046,212
-82.06506,609,15558.426747,0.006102014965112611,0.027418965517241305,242
-89.384341,593,15559.251075,0.012089550802975574,0.02743482293423316,220
-79.116088,555,15560.469801,0.006025206398550736,0.03112297297297302,222
-76.491777,555,15561.284707,0.004778738059174408,0.0315389189189189,238
-100.189252,646,15562.209944,0.01565474187941403,0.02522786377708956,231
-199.122121,1063,15564.058656,0.03210287349710529,0.015361806208843354,193
-76.673381,528,15564.783241,0.0059406652769192795,0.03196278409090916,206
-80.031253,592,15565.570749,0.0050193645524349365,0.027994256756756705,226
-73.449147,522,15566.668775,0.005588057422099288,0.03152327586206897,218
-73.530435,569,15567.521485,0.004817479525578812,0.02968813708260111,270
-72.24858,535,15568.243987,0.004014319977333559,0.03227887850467308,244
-74.509619,546,15568.972446,0.004907652973353975,0.03111675824175857,238
-131.333273,780,15570.408374,0.021558618956068275,0.02017211538461545,190
-75.99664,535,15571.137664,0.0071778280449205445,0.0310903738317756,230
-88.41194,596,15571.965579,0.012248108790743117,0.027928691275168224,244
-75.923335,552,15573.104974,0.004496196910658319,0.03090326086956543,227
-68.52966,522,15573.857053,0.0037867757910696963,0.03330775862068982,267
-80.754602,605,15574.651003,0.004828464167229424,0.028162561983471193,241
-81.838231,613,15575.521671,0.005051474990225755,0.028231076672104474,248
-81.084063,550,15576.686832,0.009757687980367531,0.029911090909091123,224
-79.160104,573,15577.50478,0.004789872280585825,0.029890837696335295,223
-344.292859,1765,15580.081408,0.03986970919892067,0.008799858356940042,231
-68.607768,531,15580.774477,0.004130311846302501,0.032232203389830676,274
-71.786775,536,15581.535333,0.004174904000249127,0.030571455223880495,232
-72.676208,537,15582.747853,0.00548732500847361,0.030861452513966787,244
-77.843688,564,15583.539973,0.005838580734906306,0.02882393617021279,220
-129.269162,782,15584.533572,0.021860771096062718,0.020301790281329973,222
-182.811121,1025,15586.2368,0.029573613984709854,0.015255658536585821,218
-76.310656,554,15586.971874,0.004541958665619709,0.03063817689530698,224
-72.486595,546,15587.772613,0.004159281812644772,0.030857142857142875,246
-76.094484,576,15589.024857,0.00338475332046661,0.03176718750000014,265
-68.573611,527,15589.773124,0.004547485818003693,0.032061859582542915,270
-71.012407,535,15590.493659,0.003813987131406377,0.03286934579439264,261
-70.091822,527,15591.218823,0.004121575146963813,0.03293026565464904,260
-73.813726,554,15592.489073,0.004580192432148698,0.03125225631768986,257
-75.21139,531,15593.277317,0.007111347754338911,0.03188135593220348,239
-70.825748,554,15594.066775,0.0035624307113056174,0.03114259927797845,273
-76.035756,569,15594.911389,0.0047615818346383645,0.030143673110720675,250
-74.723046,533,15596.157252,0.005333340479592458,0.032172045028142734,230
-135.28851,987,15597.487884,0.01127394073778768,0.016532370820668378,244
-69.032195,535,15598.232306,0.0035177341109419212,0.03217289719626205,269
